创建时间,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,进口0出口1,数据类型,整体处理效率,企业名称,设备名称,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,风量,处理效率
2025-08-20 20:23:40,31.01940701110245,30.2284857986364,0.0,47.15019652289193,1,出口浓度,54.9,连微,抽气式东星行测试,,35.522318921525404,59.05180773099492,1.3898382812492511,100.2,100.6,-0.4,0.0,0.0,12546.104352110053,86.60177056670739
2025-08-20 20:27:29,0.0,29.992469580746047,54.228122612896286,60.19498675358637,0,进口浓度,54.9,连微,抽气式东星行测试,,32.069872090805454,55.51609879385956,1.37028521795088,100.2,100.6,-0.4,0.0,0.0,12765.690157845023,
2025-08-20 20:28:05,35.95340405326898,34.93550871884543,0.0,54.52819060584413,1,出口浓度,54.9,连微,抽气式东星行测试,,32.45816640259756,60.72615091435771,0.8342455804513355,100.2,100.6,-0.4,0.0,0.0,12057.020052366765,86.1241169452805
2025-08-20 22:11:13,0.0,38.99267159652304,85.02125336627167,77.5219290596276,0,进口浓度,55.3,连微,抽气式东星行测试,,32.4558322348332,55.02130902452211,1.4795599579335916,100.2,100.6,-0.4,0.0,0.0,12853.607906579597,
2025-08-20 22:12:32,49.92044034225517,43.08903558686099,0.0,69.8394206691883,1,出口浓度,55.3,连微,抽气式东星行测试,,35.92958888257609,56.3838457913364,1.2889246709563065,100.2,100.6,-0.4,0.0,0.0,12278.679043534912,78.37757280911414
2025-08-20 22:13:45,59.92263651421205,46.42072634156552,0.0,64.2871521618622,1,出口浓度,55.3,连微,抽气式东星行测试,,34.73177126200713,58.72982521681168,1.029622846466643,100.2,100.6,-0.4,0.0,0.0,12923.46243010843,87.65692796942314
2025-08-20 22:14:20,0.0,40.397441847786816,89.4742264939069,73.9734609110236,0,进口浓度,55.3,连微,抽气式东星行测试,,35.081257713362106,57.36344864236088,1.0305238052820818,100.2,100.6,-0.4,0.0,0.0,12642.697207813952,
2025-08-20 22:17:39,0.0,39.94120492966858,97.80012093702656,77.67689565041121,0,进口浓度,55.3,连微,抽气式东星行测试,,34.78963029329159,56.53860770623849,0.999002220996682,100.2,100.6,-0.4,0.0,0.0,12003.74588274818,
2025-08-20 22:18:26,0.0,41.60003656897269,83.52225916230199,73.82475773457485,0,进口浓度,55.3,连微,抽气式东星行测试,,35.31283503363026,60.98719227708624,1.199768464315843,100.2,100.6,-0.4,0.0,0.0,12348.85152936638,
2025-08-20 22:18:38,52.94638023529261,44.09245196867545,0.0,73.88786197172439,1,出口浓度,55.3,连微,抽气式东星行测试,,32.978027552615615,60.17210773883192,1.3794985797452242,100.2,100.6,-0.4,0.0,0.0,12929.868580421828,85.11650708464246
2025-08-20 22:21:41,49.90558944540073,44.56120180346876,0.0,63.64391391180583,1,出口浓度,55.3,连微,抽气式东星行测试,,34.230798202292014,60.92461258730852,1.3754048192798949,100.2,100.6,-0.4,0.0,0.0,12139.930819476142,80.55476844430046
2025-08-20 22:23:09,0.0,42.7235984039012,82.19128402718742,80.42272166896704,0,进口浓度,55.3,连微,抽气式东星行测试,,33.4239130213153,55.172689769750896,0.9065908892546588,100.2,100.6,-0.4,0.0,0.0,12405.536046715784,
2025-08-20 22:23:33,0.0,40.64455043437775,83.64036773497682,81.75599570820418,0,进口浓度,55.3,连微,抽气式东星行测试,,34.03634844706176,57.87229740909317,0.8046867125890439,100.2,100.6,-0.4,0.0,0.0,12125.265282826142,
2025-08-20 22:24:45,54.71447543319443,47.68285451000803,0.0,64.8796871550546,1,出口浓度,55.3,连微,抽气式东星行测试,,35.707347787505014,57.5946531986332,0.9083189502846922,100.2,100.6,-0.4,0.0,0.0,12664.801334342124,78.93837605129458
2025-08-20 22:29:22,0.0,41.34776709757244,71.21580490212705,81.87923462025337,0,进口浓度,55.3,连微,抽气式东星行测试,,35.12926720499635,55.96879013448463,0.8272326797600604,100.2,100.6,-0.4,0.0,0.0,12171.89756476972,
2025-08-20 23:44:23,0.0,31.22152669416865,73.09365444877976,62.42870876851958,0,进口浓度,55.8,连微,抽气式东星行测试,,34.32312067102588,56.45102495588765,1.371341822615327,100.2,100.6,-0.4,0.0,0.0,12535.460644261331,
2025-08-20 23:46:52,35.21432452141905,33.68122516209171,0.0,55.43990638928239,1,出口浓度,55.8,连微,抽气式东星行测试,,33.859412734278855,57.60300464880687,1.3263588799397992,100.2,100.6,-0.4,0.0,0.0,12835.94586324696,79.50454814292226
2025-08-20 23:46:55,28.79811096074854,36.66446245391089,0.0,62.4081266323515,1,出口浓度,55.8,连微,抽气式东星行测试,,33.47743004440045,59.4523124038667,1.2338103715993185,100.2,100.6,-0.4,0.0,0.0,12029.326252075118,71.8109960329637
2025-08-20 23:48:18,0.0,32.52501352685391,78.94531984510182,59.03869776205796,0,进口浓度,55.8,连微,抽气式东星行测试,,33.76326698390724,60.35164972903839,1.3508375827677792,100.2,100.6,-0.4,0.0,0.0,12329.661439976438,
2025-08-20 23:50:00,35.4273250110234,32.7636607677296,0.0,48.93350359553224,1,出口浓度,55.8,连微,抽气式东星行测试,,35.29185930308923,58.54138779449163,1.4413175589745444,100.2,100.6,-0.4,0.0,0.0,12352.479605878909,79.91204257140288
2025-08-20 23:50:15,0.0,30.922274796005123,82.51114686015774,62.20472515205163,0,进口浓度,55.8,连微,抽气式东星行测试,,34.59314865214082,60.04908108608405,1.11011456446322,100.2,100.6,-0.4,0.0,0.0,12428.530521984232,
2025-08-20 23:51:15,0.0,31.390695207001325,58.19238399218337,65.52939139608968,0,进口浓度,55.8,连微,抽气式东星行测试,,32.0174511885166,58.62081436143677,1.3891801277280258,100.2,100.6,-0.4,0.0,0.0,12594.365847885654,
2025-08-21 01:54:25,0.0,37.34930088522256,78.99845666368148,66.90584408577246,0,进口浓度,56.2,连微,抽气式东星行测试,,34.031570163401724,58.65368684935842,1.3155449067350151,100.2,100.6,-0.4,0.0,0.0,12773.139565317497,
2025-08-21 01:57:41,0.0,38.33701530498035,82.9198110358635,72.96093009024878,0,进口浓度,56.2,连微,抽气式东星行测试,,32.87377225330136,59.974724470771605,0.8990334617139745,100.2,100.6,-0.4,0.0,0.0,12243.85505073717,
2025-08-21 02:02:16,55.61816119131316,41.491342786436775,0.0,65.42864310940543,1,出口浓度,56.2,连微,抽气式东星行测试,,33.34886592228772,58.21343173228236,1.2457348473774108,100.2,100.6,-0.4,0.0,0.0,12763.158967525213,89.76113921135693
2025-08-21 03:57:01,0.0,28.72254992822119,73.13677200462651,60.01000320967753,0,进口浓度,56.6,连微,抽气式东星行测试,,34.74250033512077,56.45013471970982,1.4552025563963575,100.2,100.6,-0.4,0.0,0.0,12063.435639602769,
2025-08-21 04:01:28,28.550653613948565,33.36331804398082,0.0,49.81519886096044,1,出口浓度,56.6,连微,抽气式东星行测试,,33.41738942380105,59.05950426158258,0.9294346571875652,100.2,100.6,-0.4,0.0,0.0,12636.02577153493,77.49743431666069
2025-08-21 04:02:26,31.30323240962633,33.956352185887226,0.0,59.54731632936381,1,出口浓度,56.6,连微,抽气式东星行测试,,32.376853087891696,56.25830633983393,0.9994765386283674,100.2,100.6,-0.4,0.0,0.0,12064.730183327712,92.72139293402344
2025-08-21 04:03:18,0.0,30.428226275739927,67.80702384145314,60.58779049742255,0,进口浓度,56.6,连微,抽气式东星行测试,,34.738185293452155,59.94618498789356,0.8418539294628823,100.2,100.6,-0.4,0.0,0.0,12620.440541643444,
2025-08-21 04:05:12,43.79630002421297,31.992420908631484,0.0,45.45528297116663,1,出口浓度,56.6,连微,抽气式东星行测试,,34.886202893402675,60.433885817255245,1.1760307077358714,100.2,100.6,-0.4,0.0,0.0,12239.000608450326,78.81482094081201
2025-08-21 04:09:23,0.0,31.316146333071167,52.35513887446479,55.38984307938619,0,进口浓度,56.6,连微,抽气式东星行测试,,33.43187890007051,60.30951564583417,1.1953620943549608,100.2,100.6,-0.4,0.0,0.0,12148.987133438592,
2025-08-21 04:10:56,0.0,30.043687526775976,66.39234703891496,62.78225176194663,0,进口浓度,56.6,连微,抽气式东星行测试,,35.22449742757791,57.06367606420857,1.0322445375571008,100.2,100.6,-0.4,0.0,0.0,12523.57258173434,
2025-08-21 04:15:29,34.84054355929572,33.17992871703433,0.0,53.060688530399474,1,出口浓度,56.6,连微,抽气式东星行测试,,34.707588295641465,57.0913695674787,1.0233323727507373,100.2,100.6,-0.4,0.0,0.0,12080.247016694724,85.7980186411364
2025-08-21 04:18:39,32.79182088288319,30.25461722341766,0.0,53.85462932592655,1,出口浓度,56.6,连微,抽气式东星行测试,,35.63542823868423,55.48493004968466,1.4110624445365567,100.2,100.6,-0.4,0.0,0.0,12093.76698045725,81.91591167181026
2025-08-21 04:20:54,0.0,28.558857176010864,79.91600899083441,62.0091182139179,0,进口浓度,56.6,连微,抽气式东星行测试,,33.25065796839591,59.1055787602031,1.4314898701339498,100.2,100.6,-0.4,0.0,0.0,12698.537625605246,
2025-08-21 04:22:23,0.0,29.012627598698764,76.86811644307438,58.460207881372106,0,进口浓度,56.6,连微,抽气式东星行测试,,34.17526506916288,55.64592132340669,1.4089243415307369,100.2,100.6,-0.4,0.0,0.0,12247.450734989809,
2025-08-21 04:23:36,31.28037609953258,30.581560540451065,0.0,57.69162937606598,1,出口浓度,56.6,连微,抽气式东星行测试,,35.38342428466287,59.00680449534031,1.0305412945824757,100.2,100.6,-0.4,0.0,0.0,12374.551802600345,80.57946024819124
2025-08-21 14:01:02,0.0,41.84439256041701,75.30655843614974,73.58377718051052,0,进口浓度,57.1,连微,抽气式东星行测试,,34.28407973748569,55.50301761642877,0.8654969080584514,100.2,100.6,-0.4,0.0,0.0,12240.49893781675,
2025-08-21 14:01:13,60.21973224948415,44.93770672540198,0.0,71.22139176624508,1,出口浓度,57.1,连微,抽气式东星行测试,,33.34410852044285,55.44252185981691,1.3553070675277987,100.2,100.6,-0.4,0.0,0.0,12941.02491482583,77.76911663554364
2025-08-21 14:06:54,0.0,40.26890362780118,87.52520256824363,81.02995967557271,0,进口浓度,57.1,连微,抽气式东星行测试,,35.79057136694322,60.713609580423935,0.9062452889371098,100.2,100.6,-0.4,0.0,0.0,12781.64462170863,
2025-08-21 14:07:36,55.07400144028006,46.71457305695592,0.0,70.22278340748994,1,出口浓度,57.1,连微,抽气式东星行测试,,35.82907891388173,56.8514588103629,1.4695529084747854,100.2,100.6,-0.4,0.0,0.0,12935.759977180149,86.43926730225837
2025-08-21 14:10:01,0.0,39.58738478905436,95.43462451540329,76.68464290101433,0,进口浓度,57.1,连微,抽气式东星行测试,,35.26364061958467,57.40442716916412,0.8347761541007397,100.2,100.6,-0.4,0.0,0.0,12859.021013077512,
2025-08-21 14:11:40,0.0,40.0614644766552,76.76006141968168,80.2151874375557,0,进口浓度,57.1,连微,抽气式东星行测试,,32.428267873713864,56.5321102052561,0.807556617511337,100.2,100.6,-0.4,0.0,0.0,12767.10865923081,
2025-08-21 14:18:13,52.04600946635265,48.90027921785844,0.0,69.66732501919081,1,出口浓度,57.1,连微,抽气式东星行测试,,34.82899183640252,58.88138051178253,1.3828561702660485,100.2,100.6,-0.4,0.0,0.0,12882.93240677593,79.31280389894245
2025-08-21 14:19:22,0.0,39.69687326858961,94.90224075866745,73.37301703873399,0,进口浓度,57.1,连微,抽气式东星行测试,,34.612695749275495,55.94069887687888,1.4605525013245746,100.2,100.6,-0.4,0.0,0.0,12483.80898299548,
2025-08-21 15:47:17,0.0,30.78719131361707,76.02227204825307,62.84880001951241,0,进口浓度,57.5,连微,抽气式东星行测试,,34.97455707352088,59.38692564532547,1.229365343217118,100.2,100.6,-0.4,0.0,0.0,12820.09693696017,
2025-08-21 15:47:43,35.036696605918515,33.83764593523168,0.0,55.647974582134616,1,出口浓度,57.5,连微,抽气式东星行测试,,33.588280843710905,60.39935550431234,0.9275012424367232,100.2,100.6,-0.4,0.0,0.0,12442.65358312302,86.98493481809449
2025-08-21 15:54:37,0.0,33.62394360641548,62.35736506769811,64.10981395467373,0,进口浓度,57.5,连微,抽气式东星行测试,,35.361950031787025,55.48585093199432,1.1187237764554698,100.2,100.6,-0.4,0.0,0.0,12056.479694353757,
2025-08-21 15:56:24,33.10150635809192,33.556655234062085,0.0,59.790688217341575,1,出口浓度,57.5,连微,抽气式东星行测试,,32.7103264929616,55.785592903619126,1.3620564584445765,100.2,100.6,-0.4,0.0,0.0,12742.401255718742,83.01857647374939
2025-08-21 15:56:56,0.0,32.441979179721,67.52345942081365,57.047114477917866,0,进口浓度,57.5,连微,抽气式东星行测试,,32.85218780472207,60.64079241348856,1.1909084406746766,100.2,100.6,-0.4,0.0,0.0,12880.497761482671,
2025-08-21 15:57:55,0.0,31.487006432457125,56.79231178219552,60.70261359093628,0,进口浓度,57.5,连微,抽气式东星行测试,,35.044929784435055,55.28338536192803,1.186975200249331,100.2,100.6,-0.4,0.0,0.0,12047.524081708496,
2025-08-21 16:01:24,39.649786542387496,37.59155286558108,0.0,50.69035378767409,1,出口浓度,57.5,连微,抽气式东星行测试,,33.695856527736886,58.029931713473424,1.0845242077913408,100.2,100.6,-0.4,0.0,0.0,12888.66581949284,90.75261260372784
2025-08-21 16:02:09,0.0,32.00780182751922,71.84146228346188,57.42167261091009,0,进口浓度,57.5,连微,抽气式东星行测试,,35.485390178869444,56.88143243343213,0.9482773691384332,100.2,100.6,-0.4,0.0,0.0,12280.81728052569,
2025-08-21 16:05:33,0.0,32.40414121833297,54.11677008856395,58.30179383457058,0,进口浓度,57.5,连微,抽气式东星行测试,,32.01168802674234,56.41012845346707,1.2922890051008336,100.2,100.6,-0.4,0.0,0.0,12169.0589738016,
2025-08-21 16:09:01,44.542019524582926,34.29282031150285,0.0,59.184027799067344,1,出口浓度,57.5,连微,抽气式东星行测试,,34.96092826715073,59.11084793796557,1.139357211396904,100.2,100.6,-0.4,0.0,0.0,12752.260913492131,79.66838961895031
2025-08-21 16:09:28,0.0,33.341113637555274,55.4298603210697,60.81570943842929,0,进口浓度,57.5,连微,抽气式东星行测试,,33.66134368899751,55.05422555972154,1.3734103700141422,100.2,100.6,-0.4,0.0,0.0,12676.73681428704,
2025-08-21 18:14:08,0.0,38.30855554167775,81.79706064723008,73.00737184776192,0,进口浓度,57.9,连微,抽气式东星行测试,,32.965776749521325,58.36377166353988,1.0303597994348317,100.2,100.6,-0.4,0.0,0.0,12027.584551233467,
2025-08-23 22:31:56,0.0,32.212444612929374,64.05519252227046,57.41648072998886,0,进口浓度,65.3,连微,抽气式东星行测试,,35.49298354933318,57.63273476326593,1.101813437233564,100.2,100.6,-0.4,0.0,0.0,12843.69729546508,
2025-08-23 22:32:25,0.0,36.00299653637692,65.80296729630925,58.25194214672691,0,进口浓度,65.3,连微,抽气式东星行测试,,35.42578301849679,60.07075308067397,1.1612601611363598,100.2,100.6,-0.4,0.0,0.0,12051.46436732273,
2025-08-23 22:32:40,45.40531733621968,40.38690896551692,0.0,59.03980695693454,1,出口浓度,65.3,连微,抽气式东星行测试,,33.43951454215134,58.478328379308536,1.1129475350403282,100.2,100.6,-0.4,0.0,0.0,12802.746277133518,80.33891380428432
2025-08-23 22:35:11,35.528191155247875,35.939664282648295,0.0,52.52966892379078,1,出口浓度,65.3,连微,抽气式东星行测试,,35.97291784215362,57.83593881393394,0.8172115707577374,100.2,100.6,-0.4,0.0,0.0,12449.5749947582,77.24825014800037
2025-08-23 22:37:07,0.0,33.71299818375935,76.834003152896,58.99512214827814,0,进口浓度,65.3,连微,抽气式东星行测试,,34.04694427744372,59.74149315607176,0.6208095688086753,100.2,100.6,-0.4,0.0,0.0,12387.40115376654,
2025-08-23 22:37:13,0.0,33.22386101599235,69.97806686228147,57.76030852652656,0,进口浓度,65.3,连微,抽气式东星行测试,,35.77309331265034,59.08180141559522,0.7124343206883917,100.2,100.6,-0.4,0.0,0.0,12579.970009702569,
2025-08-23 22:41:11,0.0,34.4295243595139,68.23250367864355,63.60346440211542,0,进口浓度,65.3,连微,抽气式东星行测试,,35.81543128639324,59.30697236342293,0.7821620867758887,100.2,100.6,-0.4,0.0,0.0,12218.483869130932,
2025-08-23 22:41:34,38.12262395476792,37.75325134011492,0.0,53.54958230190961,1,出口浓度,65.3,连微,抽气式东星行测试,,32.13508005812155,59.60517839471856,1.0378311160563884,100.2,100.6,-0.4,0.0,0.0,12440.707265513916,81.40538033825027
2025-08-24 00:29:49,0.0,38.73936422166069,71.15698740909802,75.56417564804232,0,进口浓度,65.6,连微,抽气式东星行测试,,32.967425526734765,59.72676115377684,0.9512256783121802,100.2,100.6,-0.4,0.0,0.0,12589.386626549614,
2025-08-24 00:31:46,42.74234820616381,43.64465703025402,0.0,55.60338326351494,1,出口浓度,65.6,连微,抽气式东星行测试,,33.604542279672486,59.25021467609392,1.1643463540671062,100.2,100.6,-0.4,0.0,0.0,12848.163887500265,93.69127541367818
2025-08-24 00:35:10,0.0,41.4888137044407,74.74974912805368,69.37895516824193,0,进口浓度,65.6,连微,抽气式东星行测试,,32.56229917999463,56.83312343464839,1.0881402519481267,100.2,100.6,-0.4,0.0,0.0,12343.63454015881,
2025-08-24 00:36:14,53.40331328446245,46.97298492459038,0.0,55.7705609404277,1,出口浓度,65.6,连微,抽气式东星行测试,,33.53016069118637,60.64123470775341,1.0385498388493717,100.2,100.6,-0.4,0.0,0.0,12885.78124961278,83.89216228133658
2025-08-24 00:38:34,0.0,39.88450061066175,73.67875185948323,75.61858660963503,0,进口浓度,65.6,连微,抽气式东星行测试,,32.98163572271567,55.6986874622932,0.9692751985375684,100.2,100.6,-0.4,0.0,0.0,12753.443447982288,
2025-08-24 00:39:32,0.0,41.10220577789371,83.73967756968364,68.70701884908375,0,进口浓度,65.6,连微,抽气式东星行测试,,33.44843999594639,60.77851325173757,1.179742410670032,100.2,100.6,-0.4,0.0,0.0,12529.407283679851,
2025-08-24 00:43:26,47.168746015846,47.79068561920963,0.0,62.03088777477002,1,出口浓度,65.6,连微,抽气式东星行测试,,34.120135892556355,60.76351157337264,0.9607272709938364,100.2,100.6,-0.4,0.0,0.0,12027.413023104784,74.51065637954385
2025-08-24 00:46:36,0.0,40.32936169998322,67.95006516669879,67.44838198719805,0,进口浓度,65.6,连微,抽气式东星行测试,,32.48937315491159,60.32628265359226,1.1431485529553116,100.2,100.6,-0.4,0.0,0.0,12034.182659551236,
2025-08-24 00:47:15,0.0,40.454723143082106,88.39046567194028,73.31858646084129,0,进口浓度,65.6,连微,抽气式东星行测试,,33.30411406040736,57.407702489098526,1.0408950417981546,100.2,100.6,-0.4,0.0,0.0,12208.84752237365,
2025-08-24 00:50:30,48.15999557207137,45.42525785890527,0.0,57.34995715902269,1,出口浓度,65.6,连微,抽气式东星行测试,,35.2444399437897,58.39516174157635,0.6037016502242886,100.2,100.6,-0.4,0.0,0.0,12159.479565320056,92.1386997996633
2025-08-24 00:53:49,0.0,41.27446021473756,82.28799868347724,73.14444636309814,0,进口浓度,65.6,连微,抽气式东星行测试,,33.006393218083346,55.94503261769857,0.9553398278660684,100.2,100.6,-0.4,0.0,0.0,12362.2930705339,
2025-08-24 00:55:05,51.92630516576507,45.42278263397527,0.0,57.05206517669903,1,出口浓度,65.6,连微,抽气式东星行测试,,35.6628538866798,58.46462473536887,0.6828048999936136,100.2,100.6,-0.4,0.0,0.0,12114.855262839126,70.2085492451591
2025-08-24 02:08:05,0.0,39.53663933564626,97.18013388654892,69.4213096926227,0,进口浓度,66.0,连微,抽气式东星行测试,,33.99315686880094,55.82493446731039,0.8705011930516038,100.2,100.6,-0.4,0.0,0.0,12068.150781508935,
2025-08-24 02:09:30,56.366471341627886,45.04237550181358,0.0,62.344876003257895,1,出口浓度,66.0,连微,抽气式东星行测试,,35.497784598662484,56.91722783372852,1.1032010517566304,100.2,100.6,-0.4,0.0,0.0,12779.918939602936,78.88779296933063
2025-08-24 02:19:00,0.0,42.33735495924273,77.42815209446795,69.59058838918335,0,进口浓度,66.0,连微,抽气式东星行测试,,34.17141166126741,60.63310732565862,1.1559952041422783,100.2,100.6,-0.4,0.0,0.0,12013.39682618428,
2025-08-24 02:22:02,60.56942792994336,46.4741463426919,0.0,63.5986175072298,1,出口浓度,66.0,连微,抽气式东星行测试,,35.608347452816595,59.13276689747232,0.9667117719514546,100.2,100.6,-0.4,0.0,0.0,12534.90870972885,86.10660329656037
2025-08-24 02:22:46,0.0,42.451830231727456,73.62717884704813,75.31132809092165,0,进口浓度,66.0,连微,抽气式东星行测试,,33.34229193465215,60.86693948184335,0.9468038723398516,100.2,100.6,-0.4,0.0,0.0,12134.582164893567,
2025-08-24 02:28:58,0.0,40.3409107756509,79.57778341397382,73.30363960374277,0,进口浓度,66.0,连微,抽气式东星行测试,,33.36896295846008,59.2221688821788,0.8574468716054318,100.2,100.6,-0.4,0.0,0.0,12460.303396038467,
2025-08-24 02:31:22,49.315859028480354,43.693723540572336,0.0,57.41375637457674,1,出口浓度,66.0,连微,抽气式东星行测试,,33.72914187599276,58.65582643365338,0.6244859557913255,100.2,100.6,-0.4,0.0,0.0,12483.387311319331,73.30586154529989
2025-08-24 04:29:30,0.0,40.51759193132463,82.14778570455576,66.39266765535716,0,进口浓度,66.4,连微,抽气式东星行测试,,32.333127685857484,58.60925180456968,0.6729608612903115,100.2,100.6,-0.4,0.0,0.0,12904.037757125185,
2025-08-24 04:31:28,45.24893149679245,46.20590533378365,0.0,57.0704451373781,1,出口浓度,66.4,连微,抽气式东星行测试,,34.783964629745824,55.66419649101432,1.149307139945143,100.2,100.6,-0.4,0.0,0.0,12309.772990008743,74.58796253409734
2025-08-24 04:35:32,0.0,37.58966227879644,65.12941391968148,62.93721482646585,0,进口浓度,66.4,连微,抽气式东星行测试,,34.30041909076183,60.86038958882598,0.8176846210740749,100.2,100.6,-0.4,0.0,0.0,12469.826875087749,
2025-08-24 04:37:09,46.50802769820473,45.78131531186125,0.0,60.05082342320805,1,出口浓度,66.4,连微,抽气式东星行测试,,34.83312022058379,57.7665278977163,1.1709129212241884,100.2,100.6,-0.4,0.0,0.0,12751.49619771453,77.42667451338272
2025-08-24 14:00:26,0.0,47.31019233418151,90.21799973840596,82.99650404868495,0,进口浓度,66.8,连微,抽气式东星行测试,,32.32967990585977,57.11747014146431,0.7346902845668705,100.2,100.6,-0.4,0.0,0.0,12019.879086238474,
2025-08-24 14:02:56,48.15836678074163,51.51779880075794,0.0,77.7368566391095,1,出口浓度,66.8,连微,抽气式东星行测试,,34.96701542440638,57.78983983674321,0.9746151934730704,100.2,100.6,-0.4,0.0,0.0,12402.684042784924,70.26494433036187
2025-08-24 14:06:20,0.0,47.61878692949592,87.62685180888059,81.47321245918084,0,进口浓度,66.8,连微,抽气式东星行测试,,33.20442408757356,57.70966059729031,0.7405750019529616,100.2,100.6,-0.4,0.0,0.0,12842.034688126636,
2025-08-24 14:06:58,64.5139759388682,50.838734891584615,0.0,73.67098430067321,1,出口浓度,66.8,连微,抽气式东星行测试,,32.20998995645042,60.52646155435474,0.8503089565344979,100.2,100.6,-0.4,0.0,0.0,12248.5843012105,80.01380879790395
2025-08-24 14:09:54,0.0,44.734558845510094,88.11792789214442,82.07729498680051,0,进口浓度,66.8,连微,抽气式东星行测试,,32.244660637817006,57.59720764053797,0.7012502234870589,100.2,100.6,-0.4,0.0,0.0,12811.424790792767,
2025-08-24 14:12:05,0.0,46.44374317920752,82.84399221902665,81.24372845872814,0,进口浓度,66.8,连微,抽气式东星行测试,,33.22310808169716,56.38718600648239,1.0822089631898533,100.2,100.6,-0.4,0.0,0.0,12587.482080006785,
2025-08-24 14:14:47,58.83680225320085,54.052171403587145,0.0,74.96191240692545,1,出口浓度,66.8,连微,抽气式东星行测试,,34.68747534125936,60.19075854941717,0.7686962269029456,100.2,100.6,-0.4,0.0,0.0,12688.889632722434,74.36293697233948
2025-08-24 14:17:14,58.50068308924296,53.093620846558814,0.0,68.48242697606503,1,出口浓度,66.8,连微,抽气式东星行测试,,32.792512066606285,59.963412886775,0.797306724887632,100.2,100.6,-0.4,0.0,0.0,12098.607993810898,75.53287663427616
2025-08-24 14:17:53,0.0,46.08573339402652,75.7560301741868,77.79634236856381,0,进口浓度,66.8,连微,抽气式东星行测试,,32.994208444031216,60.38887726537543,0.9829737614651568,100.2,100.6,-0.4,0.0,0.0,12050.473624324712,
2025-08-24 14:18:31,0.0,45.85252819710298,103.17368588722884,76.03870901812793,0,进口浓度,66.8,连微,抽气式东星行测试,,32.71485349990508,56.75872157923071,0.822955222635992,100.2,100.6,-0.4,0.0,0.0,12253.49808500438,
2025-08-24 14:20:49,57.247839927458216,52.16254353694482,0.0,66.18648350819834,1,出口浓度,66.8,连微,抽气式东星行测试,,35.27572722609747,55.94369519002578,0.9051761286023972,100.2,100.6,-0.4,0.0,0.0,12346.840747034716,78.10491664630445
2025-08-24 14:22:44,0.0,44.352916843684376,78.45457995884337,77.50938150457962,0,进口浓度,66.8,连微,抽气式东星行测试,,32.528276035983964,55.57502550567032,1.0475426150080704,100.2,100.6,-0.4,0.0,0.0,12708.70177514683,
2025-08-24 15:49:15,0.0,38.441806865161126,72.42276410197329,66.57963199839273,0,进口浓度,67.1,连微,抽气式东星行测试,,34.04276704194499,59.875968815487326,0.7083907131092125,100.2,100.6,-0.4,0.0,0.0,12770.69476631934,
2025-08-24 15:50:48,40.45044328316872,42.649625136245206,0.0,56.76675966299897,1,出口浓度,67.1,连微,抽气式东星行测试,,35.90901505150676,60.842305059101854,0.7616217000443363,100.2,100.6,-0.4,0.0,0.0,12021.321522811772,87.88742071817117
2025-08-24 15:53:23,47.68063482425991,46.23432741039992,0.0,62.55514638207113,1,出口浓度,67.1,连微,抽气式东星行测试,,33.01571348105671,59.572550042306176,1.1422438408634537,100.2,100.6,-0.4,0.0,0.0,12712.950616139817,81.76115313732534
2025-08-24 15:53:31,0.0,40.08025086345994,69.05566248055754,70.93671767946525,0,进口浓度,67.1,连微,抽气式东星行测试,,33.43176926661067,60.69636312669262,1.1636676225650824,100.2,100.6,-0.4,0.0,0.0,12392.33187163057,
2025-08-24 15:54:21,58.60569512936196,43.14489235374624,0.0,61.0141979518674,1,出口浓度,67.1,连微,抽气式东星行测试,,34.598380509956506,60.88396948327127,1.1138155475102047,100.2,100.6,-0.4,0.0,0.0,12017.449429928478,89.59584959420995
2025-08-24 15:54:51,0.0,39.733470631143874,62.38313640707535,71.82597178291834,0,进口浓度,67.1,连微,抽气式东星行测试,,32.29773392293903,59.01768892433978,0.6831529517373491,100.2,100.6,-0.4,0.0,0.0,12364.683895496855,
2025-08-24 15:55:04,0.0,39.82170237660506,87.80541851918748,66.53164034254031,0,进口浓度,67.1,连微,抽气式东星行测试,,32.037032540857815,59.67462271455418,0.862917848414231,100.2,100.6,-0.4,0.0,0.0,12939.547770270388,
2025-08-24 15:59:15,49.10185288733251,44.866301328206255,0.0,54.01284393392645,1,出口浓度,67.1,连微,抽气式东星行测试,,32.7593898679566,56.29463133332418,1.0801519432118454,100.2,100.6,-0.4,0.0,0.0,12023.978687173902,93.33178902141496
2025-08-24 15:59:36,0.0,41.15324884281895,61.443906061712696,63.751633067933554,0,进口浓度,67.1,连微,抽气式东星行测试,,32.1765252971246,60.49876390179379,1.027240159383028,100.2,100.6,-0.4,0.0,0.0,12417.597813403116,
2025-08-24 16:00:37,0.0,38.29162195370394,63.42384417253934,65.53770342151542,0,进口浓度,67.1,连微,抽气式东星行测试,,32.595197900700335,59.986348085706425,0.6927142713728682,100.2,100.6,-0.4,0.0,0.0,12557.268128530406,
2025-08-24 16:01:41,53.7825366143417,43.34557072074136,0.0,57.27206185103221,1,出口浓度,67.1,连微,抽气式东星行测试,,35.895244952912066,57.34443497612075,0.6963118247797868,100.2,100.6,-0.4,0.0,0.0,12938.27069731856,83.87156481351754
